Transaction_Date,Category,Amount,Income,Age,Dependents
2024-03-03,Healthcare,916.3298928857067,5000,30,2
2024-03-03,Education,948.090431812758,5000,30,2
2024-03-03,Miscellaneous,1083.100661028066,5000,30,2
2024-03-04,Groceries,765.7034188342197,5000,30,2
2024-03-04,Transport,1127.8298679106115,5000,30,2
2024-03-04,Eating_Out,889.4820504103166,5000,30,2
2024-03-04,Entertainment,1023.085946131873,5000,30,2
2024-03-04,Utilities,1263.3585456884546,5000,30,2
2024-03-04,Healthcare,1197.1247653462729,5000,30,2
2024-03-04,Education,925.7299923462338,5000,30,2
2024-03-04,Miscellaneous,846.4363485260935,5000,30,2
2024-03-05,Groceries,850.107279306088,5000,30,2
2024-03-05,Transport,807.281233470248,5000,30,2
2024-03-05,Eating_Out,930.0422356171292,5000,30,2
2024-03-05,Entertainment,544.4724993599307,5000,30,2
2024-03-05,Utilities,782.6981193394718,5000,30,2
2024-03-05,Healthcare,804.0429089005931,5000,30,2
2024-03-05,Education,1219.9607836128682,5000,30,2
2024-03-05,Miscellaneous,1302.676214479262,5000,30,2
2024-03-06,Groceries,1168.3732409438583,5000,30,2
2024-03-06,Transport,662.0487433879609,5000,30,2
2024-03-06,Eating_Out,1168.9464790070222,5000,30,2
2024-03-06,Entertainment,1367.9024516901018,5000,30,2
2024-03-06,Utilities,933.0895521915181,5000,30,2
2024-03-06,Healthcare,1152.2400234000781,5000,30,2
2024-03-06,Education,1074.7790066611624,5000,30,2
2024-03-06,Miscellaneous,1031.0921220067582,5000,30,2
2024-03-07,Groceries,690.0300877518819,5000,30,2
2024-03-07,Transport,1364.7237540052342,5000,30,2
2024-03-07,Eating_Out,1008.8993022690468,5000,30,2
2024-03-07,Entertainment,953.318527485951,5000,30,2
2024-03-07,Utilities,610.6482454974085,5000,30,2
2024-03-07,Healthcare,1281.6685020445711,5000,30,2
2024-03-07,Education,1058.9431369925571,5000,30,2
2024-03-07,Miscellaneous,1320.2237071675127,5000,30,2
2024-03-08,Groceries,806.1530529803975,5000,30,2
2024-03-08,Transport,734.8563021744269,5000,30,2
2024-03-08,Eating_Out,927.7703729623136,5000,30,2
2024-03-08,Entertainment,1041.222498911194,5000,30,2
2024-03-08,Utilities,912.3586181008709,5000,30,2
2024-03-08,Healthcare,1267.9249698135513,5000,30,2
2024-03-08,Education,875.8589261011792,5000,30,2
2024-03-08,Miscellaneous,1026.7468943479078,5000,30,2
2024-03-09,Groceries,726.0466234538712,5000,30,2
2024-03-09,Transport,1120.740314696549,5000,30,2
2024-03-09,Eating_Out,1081.9835204785793,5000,30,2
2024-03-09,Entertainment,1321.081025922211,5000,30,2
2024-03-09,Utilities,1116.8376355764847,5000,30,2
2024-03-09,Healthcare,905.6929011900854,5000,30,2
2024-03-09,Education,1009.6835478280244,5000,30,2
2024-03-09,Miscellaneous,1217.7272609946149,5000,30,2
2024-03-10,Groceries,1071.7268863802246,5000,30,2
2024-03-10,Transport,1220.4684366914562,5000,30,2
2024-03-10,Eating_Out,1069.0275542115885,5000,30,2
2024-03-10,Entertainment,795.3598418133236,5000,30,2
2024-03-10,Utilities,1023.9149728955206,5000,30,2
2024-03-10,Healthcare,1329.339996597633,5000,30,2
2024-03-10,Education,1051.467666709302,5000,30,2
2024-03-10,Miscellaneous,937.5272025458582,5000,30,2
2024-03-11,Groceries,842.445490094413,5000,30,2
2024-03-11,Transport,912.037644427786,5000,30,2
2024-03-11,Eating_Out,1157.9900721165457,5000,30,2
2024-03-11,Entertainment,1258.7322663968062,5000,30,2
2024-03-11,Utilities,865.2882742032604,5000,30,2
2024-03-11,Healthcare,862.2482458593936,5000,30,2
2024-03-11,Education,900.6466224651858,5000,30,2
2024-03-11,Miscellaneous,978.4254698997023,5000,30,2
2024-03-12,Groceries,923.7283940134159,5000,30,2
2024-03-12,Transport,991.3701352388105,5000,30,2
2024-03-12,Eating_Out,990.3193955984935,5000,30,2
2024-03-12,Entertainment,545.1932080450729,5000,30,2
2024-03-12,Utilities,1038.8848769383899,5000,30,2
2024-03-12,Healthcare,604.3314056739346,5000,30,2
2024-03-12,Education,932.2156444326897,5000,30,2
2024-03-12,Miscellaneous,1150.4878112314962,5000,30,2
2024-03-13,Groceries,679.5116056913018,5000,30,2
2024-03-13,Transport,959.180621462953,5000,30,2
2024-03-13,Eating_Out,602.9449166192724,5000,30,2
2024-03-13,Entertainment,922.0469524360592,5000,30,2
2024-03-13,Utilities,1125.9839357132046,5000,30,2
2024-03-13,Healthcare,1032.1050946628993,5000,30,2
2024-03-13,Education,1318.5244903567188,5000,30,2
2024-03-13,Miscellaneous,909.9505669963365,5000,30,2
2024-03-14,Groceries,1100.1588506003332,5000,30,2
2024-03-14,Transport,999.789049586564,5000,30,2
2024-03-14,Eating_Out,869.044634934532,5000,30,2
2024-03-14,Entertainment,848.224777309615,5000,30,2
2024-03-14,Utilities,1167.0759192355576,5000,30,2
2024-03-14,Healthcare,1273.0992345726715,5000,30,2
2024-03-14,Education,1246.1845796447678,5000,30,2
2024-03-14,Miscellaneous,988.0382441403464,5000,30,2
2024-03-15,Groceries,957.4848335845143,5000,30,2
2024-03-15,Transport,813.3616344186298,5000,30,2
2024-03-15,Eating_Out,826.6709397017721,5000,30,2
2024-03-15,Entertainment,1156.1227276753423,5000,30,2
2024-03-15,Utilities,1230.2904483258078,5000,30,2
2024-03-15,Healthcare,716.6227400827742,5000,30,2
2024-03-15,Education,976.6370670959114,5000,30,2
2024-03-15,Miscellaneous,1046.5556502632646,5000,30,2
2024-03-16,Groceries,848.7990655581616,5000,30,2
2024-03-16,Transport,1043.7180997319429,5000,30,2
2024-03-16,Eating_Out,1028.1788160051397,5000,30,2
2024-03-16,Entertainment,965.1182876607461,5000,30,2
2024-03-16,Utilities,854.2458037422691,5000,30,2
2024-03-16,Healthcare,890.4025230095156,5000,30,2
2024-03-16,Education,1128.3190159835406,5000,30,2
2024-03-16,Miscellaneous,959.1421460094937,5000,30,2
2024-03-17,Groceries,1157.3300305624505,5000,30,2
2024-03-17,Transport,1136.135710586403,5000,30,2
2024-03-17,Eating_Out,1209.974403644454,5000,30,2
2024-03-17,Entertainment,820.6397807956765,5000,30,2
2024-03-17,Utilities,630.3870929944262,5000,30,2
2024-03-17,Healthcare,952.6136653251341,5000,30,2
2024-03-17,Education,1219.0940044723225,5000,30,2
2024-03-17,Miscellaneous,898.7266159903654,5000,30,2
2024-03-18,Groceries,644.6265681034978,5000,30,2
2024-03-18,Transport,1497.2663178376936,5000,30,2
2024-03-18,Eating_Out,1048.7233252632832,5000,30,2
2024-03-18,Entertainment,1098.5886033148438,5000,30,2
2024-03-18,Utilities,597.5753711507002,5000,30,2
2024-03-18,Healthcare,802.5595668933643,5000,30,2
2024-03-18,Education,872.6872551672587,5000,30,2
2024-03-18,Miscellaneous,890.8184540326657,5000,30,2
2024-03-19,Groceries,968.2002178716529,5000,30,2
2024-03-19,Transport,1198.8289763857915,5000,30,2
2024-03-19,Eating_Out,1132.2686734271274,5000,30,2
2024-03-19,Entertainment,909.7696038733359,5000,30,2
2024-03-19,Utilities,1059.3286757917344,5000,30,2
2024-03-19,Healthcare,576.3131556628923,5000,30,2
2024-03-19,Education,1139.4034431533858,5000,30,2
2024-03-19,Miscellaneous,823.8784709591669,5000,30,2
2024-03-20,Groceries,1218.509854555765,5000,30,2
2024-03-20,Transport,1130.6829671570936,5000,30,2
2024-03-20,Eating_Out,1297.8254634544753,5000,30,2
2024-03-20,Entertainment,1184.4839208961598,5000,30,2
2024-03-20,Utilities,883.7898902975771,5000,30,2
2024-03-20,Healthcare,840.9216865054588,5000,30,2
2024-03-20,Education,671.0943388407925,5000,30,2
2024-03-20,Miscellaneous,1001.1770058351184,5000,30,2
2024-03-21,Groceries,1326.337009184677,5000,30,2
2024-03-21,Transport,1107.8622840561284,5000,30,2
2024-03-21,Eating_Out,965.8983766172005,5000,30,2
2024-03-21,Entertainment,748.7645495937757,5000,30,2
2024-03-21,Utilities,1191.2297791921383,5000,30,2
2024-03-21,Healthcare,1036.2103596590264,5000,30,2
2024-03-21,Education,1269.973729028674,5000,30,2
2024-03-21,Miscellaneous,1038.4824550278997,5000,30,2
2024-03-22,Groceries,728.5902463195116,5000,30,2
2024-03-22,Transport,1030.7310497952549,5000,30,2
2024-03-22,Eating_Out,761.5860745623081,5000,30,2
2024-03-22,Entertainment,653.152496419716,5000,30,2
2024-03-22,Utilities,608.8851213820808,5000,30,2
2024-03-22,Healthcare,936.5703985101187,5000,30,2
2024-03-22,Education,1043.4202864632477,5000,30,2
2024-03-22,Miscellaneous,1312.907765311229,5000,30,2
2024-03-23,Groceries,1062.3498050796227,5000,30,2
2024-03-23,Transport,1013.7401250243906,5000,30,2
2024-03-23,Eating_Out,1201.5255626774012,5000,30,2
2024-03-23,Entertainment,965.2238902957988,5000,30,2
2024-03-23,Utilities,955.8505581575756,5000,30,2
2024-03-23,Healthcare,790.7853848229921,5000,30,2
2024-03-23,Education,1152.917232530666,5000,30,2
2024-03-23,Miscellaneous,820.129146615958,5000,30,2
2024-03-24,Groceries,897.0232519729714,5000,30,2
2024-03-24,Transport,1129.6972213738595,5000,30,2
2024-03-24,Eating_Out,1150.6866963812283,5000,30,2
2024-03-24,Entertainment,654.7886353068931,5000,30,2
2024-03-24,Utilities,1010.4179567682361,5000,30,2
2024-03-24,Healthcare,1105.3372204161037,5000,30,2
2024-03-24,Education,977.2917976922973,5000,30,2
2024-03-24,Miscellaneous,778.5363931003759,5000,30,2
2024-03-25,Groceries,777.3614783632964,5000,30,2
2024-03-25,Transport,1098.241300009829,5000,30,2
2024-03-25,Eating_Out,731.822899660121,5000,30,2
2024-03-25,Entertainment,1082.5721399956442,5000,30,2
2024-03-25,Utilities,1099.585646740764,5000,30,2
2024-03-25,Healthcare,1379.3092063179379,5000,30,2
2024-03-25,Education,989.6417691225694,5000,30,2
2024-03-25,Miscellaneous,1359.657828213128,5000,30,2
2024-03-26,Groceries,1018.8992314119788,5000,30,2
2024-03-26,Transport,1101.8162281855796,5000,30,2
2024-03-26,Eating_Out,932.7040059701731,5000,30,2
2024-03-26,Entertainment,968.4582862314359,5000,30,2
2024-03-26,Utilities,1173.4678681907521,5000,30,2
2024-03-26,Healthcare,541.6713390466334,5000,30,2
2024-03-26,Education,942.5342605530777,5000,30,2
2024-03-26,Miscellaneous,1153.6222346550637,5000,30,2
2024-03-27,Groceries,896.7703040894853,5000,30,2
2024-03-27,Transport,1206.2810276920336,5000,30,2
2024-03-27,Eating_Out,1090.271184390647,5000,30,2
2024-03-27,Entertainment,936.456479159004,5000,30,2
2024-03-27,Utilities,567.3986585447435,5000,30,2
2024-03-27,Healthcare,844.8304144936885,5000,30,2
2024-03-27,Education,945.6564223674138,5000,30,2
2024-03-27,Miscellaneous,1375.5232734492104,5000,30,2
2024-03-28,Groceries,957.7105351834571,5000,30,2
2024-03-28,Transport,924.0214210785164,5000,30,2
2024-03-28,Eating_Out,1080.2662268444487,5000,30,2
2024-03-28,Entertainment,832.0652297494207,5000,30,2
2024-03-28,Utilities,1057.0333496100861,5000,30,2
2024-03-28,Healthcare,1071.284693449715,5000,30,2
2024-03-28,Education,1249.7637268604412,5000,30,2
2024-03-28,Miscellaneous,971.4597544442029,5000,30,2
2024-03-29,Groceries,1074.8738113165089,5000,30,2
2024-03-29,Transport,1011.477836889304,5000,30,2
2024-03-29,Eating_Out,891.7455026118566,5000,30,2
2024-03-29,Entertainment,664.9945479110038,5000,30,2
2024-03-29,Utilities,924.3885638338708,5000,30,2
2024-03-29,Healthcare,730.195173199047,5000,30,2
2024-03-29,Education,1461.8898902090377,5000,30,2
2024-03-29,Miscellaneous,1020.3942912757489,5000,30,2
2024-03-30,Groceries,917.0578359166899,5000,30,2
2024-03-30,Transport,954.3975446562772,5000,30,2
2024-03-30,Eating_Out,1090.9317460744974,5000,30,2
2024-03-30,Entertainment,911.4146811904716,5000,30,2
2024-03-30,Utilities,703.3289669312645,5000,30,2
2024-03-30,Healthcare,982.2350705951906,5000,30,2
2024-03-30,Education,1045.0716490354528,5000,30,2
2024-03-30,Miscellaneous,1193.276882128882,5000,30,2
2024-03-31,Groceries,1408.1243525483803,5000,30,2
2024-03-31,Transport,1226.20093471158,5000,30,2
2024-03-31,Eating_Out,969.6182530622923,5000,30,2
2024-03-31,Entertainment,1221.5493197609474,5000,30,2
2024-03-31,Utilities,966.888159149694,5000,30,2
2024-03-31,Healthcare,941.4131602401579,5000,30,2
2024-03-31,Education,1022.5189719588639,5000,30,2
2024-03-31,Miscellaneous,808.9457656074754,5000,30,2
2024-04-01,Groceries,1093.141142357498,5000,30,2
2024-04-01,Transport,1217.3613479727205,5000,30,2
2024-04-01,Eating_Out,1301.2531160739081,5000,30,2
2024-04-01,Entertainment,915.3570167545276,5000,30,2
2024-04-01,Utilities,798.0996412971574,5000,30,2
2024-04-01,Healthcare,592.1746832110651,5000,30,2
2024-04-01,Education,1265.3947643046793,5000,30,2
2024-04-01,Miscellaneous,961.4887702656747,5000,30,2
2024-04-02,Groceries,965.6075505134952,5000,30,2
2024-04-02,Transport,1004.5177624488911,5000,30,2
2024-04-02,Eating_Out,981.165394519503,5000,30,2
2024-04-02,Entertainment,1193.322867598386,5000,30,2
2024-04-02,Utilities,1300.780969013914,5000,30,2
2024-04-02,Healthcare,688.0734560893716,5000,30,2
2024-04-02,Education,961.741686967899,5000,30,2
2024-04-02,Miscellaneous,895.9980590774892,5000,30,2
2024-04-03,Groceries,1102.4635074737198,5000,30,2
2024-04-03,Transport,937.5731158915495,5000,30,2
2024-04-03,Eating_Out,992.9974315198584,5000,30,2
2024-04-03,Entertainment,1160.9569861508398,5000,30,2
2024-04-03,Utilities,1108.806300605827,5000,30,2
2024-04-03,Healthcare,961.3593255396044,5000,30,2
2024-04-03,Education,665.047709991402,5000,30,2
2024-04-03,Miscellaneous,880.0667898930268,5000,30,2
2024-04-04,Groceries,888.0548180429931,5000,30,2
2024-04-04,Transport,985.3097978580533,5000,30,2
2024-04-04,Eating_Out,1144.3255369758174,5000,30,2
2024-04-04,Entertainment,1108.762515964559,5000,30,2
2024-04-04,Utilities,808.1291052590436,5000,30,2
2024-04-04,Healthcare,906.2907911067118,5000,30,2
2024-04-04,Education,877.7864650223137,5000,30,2
2024-04-04,Miscellaneous,985.0554398035255,5000,30,2
2024-04-05,Groceries,1213.3453524490963,5000,30,2
2024-04-05,Transport,723.4062191315268,5000,30,2
2024-04-05,Eating_Out,1105.9618322130839,5000,30,2
2024-04-05,Entertainment,716.8971120971764,5000,30,2
2024-04-05,Utilities,1262.1738475317045,5000,30,2
2024-04-05,Healthcare,817.7406399340332,5000,30,2
2024-04-05,Education,953.7897325075373,5000,30,2
2024-04-05,Miscellaneous,1093.7856728251306,5000,30,2
2024-04-06,Groceries,759.9469292501933,5000,30,2
2024-04-06,Transport,838.3769009571497,5000,30,2
2024-04-06,Eating_Out,1176.2948894159454,5000,30,2
2024-04-06,Entertainment,1139.2851351513455,5000,30,2
2024-04-06,Utilities,1246.2740357930668,5000,30,2
2024-04-06,Healthcare,904.0724603618337,5000,30,2
2024-04-06,Education,990.4448333656912,5000,30,2
2024-04-06,Miscellaneous,917.6363633249828,5000,30,2
2024-04-07,Groceries,1194.466343283774,5000,30,2
2024-04-07,Transport,751.1152278615418,5000,30,2
2024-04-07,Eating_Out,932.0827111487645,5000,30,2
2024-04-07,Entertainment,1225.0849330929457,5000,30,2
2024-04-07,Utilities,1022.6493891256694,5000,30,2
2024-04-07,Healthcare,904.718078085296,5000,30,2
2024-04-07,Education,823.3008588435412,5000,30,2
2024-04-07,Miscellaneous,1002.8899124303033,5000,30,2
2024-04-08,Groceries,1072.5197312718042,5000,30,2
2024-04-08,Transport,770.7791370716947,5000,30,2
2024-04-08,Eating_Out,703.3171049875453,5000,30,2
2024-04-08,Entertainment,983.2846102033374,5000,30,2
2024-04-08,Utilities,941.1194630668712,5000,30,2
2024-04-08,Healthcare,895.9617342716276,5000,30,2
2024-04-08,Education,817.5081722095209,5000,30,2
2024-04-08,Miscellaneous,963.9201201168796,5000,30,2
2024-04-09,Groceries,1188.7432829476322,5000,30,2
2024-04-09,Transport,1008.5294411792231,5000,30,2
2024-04-09,Eating_Out,950.782559047517,5000,30,2
2024-04-09,Entertainment,1261.2972056488168,5000,30,2
2024-04-09,Utilities,1000.2908888193481,5000,30,2
2024-04-09,Healthcare,707.010464527299,5000,30,2
2024-04-09,Education,1312.005975467682,5000,30,2
2024-04-09,Miscellaneous,1092.48635336419,5000,30,2
2024-04-10,Groceries,861.8591671456288,5000,30,2
2024-04-10,Transport,969.548917195095,5000,30,2
2024-04-10,Eating_Out,1438.628760698778,5000,30,2
2024-04-10,Entertainment,884.3826327973235,5000,30,2
2024-04-10,Utilities,1240.5819243512638,5000,30,2
2024-04-10,Healthcare,1303.7844978312303,5000,30,2
2024-04-10,Education,666.1136791401409,5000,30,2
2024-04-10,Miscellaneous,957.7777414068267,5000,30,2
2024-04-11,Groceries,879.4672924802429,5000,30,2
2024-04-11,Transport,1188.6683758838249,5000,30,2
2024-04-11,Eating_Out,876.1375484460611,5000,30,2
2024-04-11,Entertainment,1220.5188283581006,5000,30,2
2024-04-11,Utilities,1234.4031924783337,5000,30,2
2024-04-11,Healthcare,955.567690204304,5000,30,2
2024-04-11,Education,953.2893700858374,5000,30,2
2024-04-11,Miscellaneous,1080.6949034091888,5000,30,2
2024-04-12,Groceries,897.1349965931942,5000,30,2
2024-04-12,Transport,711.6179545250509,5000,30,2
2024-04-12,Eating_Out,1210.1558605832981,5000,30,2
2024-04-12,Entertainment,1290.3947582316616,5000,30,2
2024-04-12,Utilities,931.1284421613015,5000,30,2
2024-04-12,Healthcare,1154.1238363285065,5000,30,2
2024-04-12,Education,897.3222918360848,5000,30,2
2024-04-12,Miscellaneous,1055.4415445124926,5000,30,2
2024-04-13,Groceries,831.3965618937044,5000,30,2
2024-04-13,Transport,782.9279275211999,5000,30,2
2024-04-13,Eating_Out,1174.62935244205,5000,30,2
2024-04-13,Entertainment,965.9663005255148,5000,30,2
2024-04-13,Utilities,509.1367699948081,5000,30,2
2024-04-13,Healthcare,1356.1917575013704,5000,30,2
2024-04-13,Education,903.363395828137,5000,30,2
2024-04-13,Miscellaneous,1095.0206010092854,5000,30,2
2024-04-14,Groceries,658.185657772147,5000,30,2
2024-04-14,Transport,789.0045341289199,5000,30,2
2024-04-14,Eating_Out,1015.2844916500828,5000,30,2
2024-04-14,Entertainment,933.2022280106796,5000,30,2
2024-04-14,Utilities,916.9268972521409,5000,30,2
2024-04-14,Healthcare,898.2153497740164,5000,30,2
2024-04-14,Education,1242.7011931062084,5000,30,2
2024-04-14,Miscellaneous,1203.9483954319994,5000,30,2
2024-04-15,Groceries,1260.5823463978431,5000,30,2
2024-04-15,Transport,1019.6002058038847,5000,30,2
2024-04-15,Eating_Out,647.2593583938531,5000,30,2
2024-04-15,Entertainment,923.204114875285,5000,30,2
2024-04-15,Utilities,1113.289115051872,5000,30,2
2024-04-15,Healthcare,1000.2483196650039,5000,30,2
2024-04-15,Education,1193.3732186568072,5000,30,2
2024-04-15,Miscellaneous,786.5017216862209,5000,30,2
2024-04-16,Groceries,1338.2180007204565,5000,30,2
2024-04-16,Transport,1315.6695746907303,5000,30,2
2024-04-16,Eating_Out,842.8653576292822,5000,30,2
2024-04-16,Entertainment,631.2642470207636,5000,30,2
2024-04-16,Utilities,967.5171114527744,5000,30,2
2024-04-16,Healthcare,1011.8783375574615,5000,30,2
2024-04-16,Education,826.616022973403,5000,30,2
2024-04-16,Miscellaneous,971.718511732977,5000,30,2
2024-04-17,Groceries,800.3174651163888,5000,30,2
2024-04-17,Transport,783.2308251452998,5000,30,2
2024-04-17,Eating_Out,1024.9316789339734,5000,30,2
2024-04-17,Entertainment,1395.2740179857885,5000,30,2
2024-04-17,Utilities,867.9882371491802,5000,30,2
2024-04-17,Healthcare,537.5071259355052,5000,30,2
2024-04-17,Education,1075.0703847747322,5000,30,2
2024-04-17,Miscellaneous,1067.368722929294,5000,30,2
2024-04-18,Groceries,1134.5521028286578,5000,30,2
2024-04-18,Transport,1111.5964309141066,5000,30,2
2024-04-18,Eating_Out,1080.7317728063058,5000,30,2
2024-04-18,Entertainment,516.1086189120208,5000,30,2
2024-04-18,Utilities,558.1842689445401,5000,30,2
2024-04-18,Healthcare,897.898787356182,5000,30,2
2024-04-18,Education,810.1370189742183,5000,30,2
2024-04-18,Miscellaneous,976.4107394494079,5000,30,2
2024-04-19,Groceries,1226.352947093282,5000,30,2
2024-04-19,Transport,1083.7454905673144,5000,30,2
2024-04-19,Eating_Out,851.170373165159,5000,30,2
2024-04-19,Entertainment,1088.3827688156207,5000,30,2
2024-04-19,Utilities,772.3597623122902,5000,30,2
2024-04-19,Healthcare,1156.9474836697586,5000,30,2
2024-04-19,Education,998.5183300571726,5000,30,2
2024-04-19,Miscellaneous,981.2300258089147,5000,30,2
2024-04-20,Groceries,920.7220499061508,5000,30,2
2024-04-20,Transport,1031.749959588272,5000,30,2
2024-04-20,Eating_Out,1019.3701615693687,5000,30,2
2024-04-20,Entertainment,998.9103329302027,5000,30,2
2024-04-20,Utilities,1086.7253998983601,5000,30,2
2024-04-20,Healthcare,1290.1548835013507,5000,30,2
2024-04-20,Education,905.3716073090881,5000,30,2
2024-04-20,Miscellaneous,1123.154152595124,5000,30,2
2024-04-21,Groceries,465.7760153316374,5000,30,2
2024-04-21,Transport,1183.4983565134864,5000,30,2
2024-04-21,Eating_Out,996.4938972560371,5000,30,2
2024-04-21,Entertainment,936.7172315894396,5000,30,2
2024-04-21,Utilities,1145.441236090413,5000,30,2
2024-04-21,Healthcare,968.5540673713739,5000,30,2
2024-04-21,Education,857.7764009339187,5000,30,2
2024-04-21,Miscellaneous,1185.105092925672,5000,30,2
2024-04-22,Groceries,1095.8625088903948,5000,30,2
2024-04-22,Transport,1113.515175186545,5000,30,2
2024-04-22,Eating_Out,1275.7846389391204,5000,30,2
2024-04-22,Entertainment,1485.7087501467763,5000,30,2
2024-04-22,Utilities,1099.6786364924226,5000,30,2
2024-04-22,Healthcare,903.1280280894626,5000,30,2
2024-04-22,Education,1274.76945370458,5000,30,2
2024-04-22,Miscellaneous,1086.3639503114268,5000,30,2
2024-04-23,Groceries,997.5366494307369,5000,30,2
2024-04-23,Transport,1213.657296680799,5000,30,2
2024-04-23,Eating_Out,1018.6426836631176,5000,30,2
2024-04-23,Entertainment,891.1606122400856,5000,30,2
2024-04-23,Utilities,1245.7341872539466,5000,30,2
2024-04-23,Healthcare,1288.1378298530867,5000,30,2
2024-04-23,Education,1238.3631247486046,5000,30,2
2024-04-23,Miscellaneous,1074.2510361045797,5000,30,2
2024-04-24,Groceries,940.3723837410452,5000,30,2
2024-04-24,Transport,1000.4749014507631,5000,30,2
2024-04-24,Eating_Out,850.3979802176123,5000,30,2
2024-04-24,Entertainment,1020.7482551646244,5000,30,2
2024-04-24,Utilities,1048.7210213799367,5000,30,2
2024-04-24,Healthcare,886.3173110529008,5000,30,2
2024-04-24,Education,920.5873695604339,5000,30,2
2024-04-24,Miscellaneous,897.9478329476095,5000,30,2
2024-04-25,Groceries,928.0800568758915,5000,30,2
2024-04-25,Transport,875.9168664004835,5000,30,2
2024-04-25,Eating_Out,1331.2532280965906,5000,30,2
2024-04-25,Entertainment,1172.9178665266293,5000,30,2
2024-04-25,Utilities,559.8514680653664,5000,30,2
2024-04-25,Healthcare,1067.276877116048,5000,30,2
2024-04-25,Education,781.0776964083925,5000,30,2
2024-04-25,Miscellaneous,849.3024481018006,5000,30,2
2024-04-26,Groceries,1090.4988793884488,5000,30,2
2024-04-26,Transport,947.9919942336072,5000,30,2
2024-04-26,Eating_Out,843.9510482200308,5000,30,2
2024-04-26,Entertainment,1047.7713510534106,5000,30,2
2024-04-26,Utilities,1325.4996938159577,5000,30,2
2024-04-26,Healthcare,1016.3942000898398,5000,30,2
2024-04-26,Education,774.1551280505071,5000,30,2
2024-04-26,Miscellaneous,1195.588135134591,5000,30,2
2024-04-27,Groceries,1171.2862609350127,5000,30,2
2024-04-27,Transport,860.4665919287386,5000,30,2
2024-04-27,Eating_Out,939.2360589718081,5000,30,2
2024-04-27,Entertainment,1096.210362639355,5000,30,2
2024-04-27,Utilities,959.0652538081766,5000,30,2
2024-04-27,Healthcare,721.7588743976589,5000,30,2
2024-04-27,Education,867.9248412843491,5000,30,2
2024-04-27,Miscellaneous,790.9682657138846,5000,30,2
2024-04-28,Groceries,1140.7825415967059,5000,30,2
2024-04-28,Transport,1014.5084976892387,5000,30,2
2024-04-28,Eating_Out,787.5130243231661,5000,30,2
2024-04-28,Entertainment,1036.1669723889574,5000,30,2
2024-04-28,Utilities,1031.8519373324946,5000,30,2
2024-04-28,Healthcare,920.6144290381361,5000,30,2
2024-04-28,Education,1036.4319045726297,5000,30,2
2024-04-28,Miscellaneous,1183.3491869540956,5000,30,2
2024-04-29,Groceries,1430.4612849291698,5000,30,2
2024-04-29,Transport,1230.6841985045562,5000,30,2
2024-04-29,Eating_Out,979.3423771858838,5000,30,2
2024-04-29,Entertainment,913.0745460081123,5000,30,2
2024-04-29,Utilities,648.5525431447669,5000,30,2
2024-04-29,Healthcare,1152.8283424689312,5000,30,2
2024-04-29,Education,1176.2630415782573,5000,30,2
2024-04-29,Miscellaneous,1162.5453935431358,5000,30,2
2024-04-30,Groceries,980.8307106608769,5000,30,2
2024-04-30,Transport,964.198782574489,5000,30,2
2024-04-30,Eating_Out,952.8922881288303,5000,30,2
2024-04-30,Entertainment,944.4233155041825,5000,30,2
2024-04-30,Utilities,882.9805728707515,5000,30,2
2024-04-30,Healthcare,1056.6416893531975,5000,30,2
2024-04-30,Education,875.5420850273066,5000,30,2
2024-04-30,Miscellaneous,989.374052348508,5000,30,2
2024-05-01,Groceries,739.8720826875203,5000,30,2
2024-05-01,Transport,1040.2039752004177,5000,30,2
2024-05-01,Eating_Out,1135.2311462574344,5000,30,2
2024-05-01,Entertainment,1146.6915210823256,5000,30,2
2024-05-01,Utilities,945.7237923621423,5000,30,2
2024-05-01,Healthcare,1203.4484826481837,5000,30,2
2024-05-01,Education,1023.2639501274557,5000,30,2
2024-05-01,Miscellaneous,1304.1378575344588,5000,30,2
2024-05-02,Groceries,1201.6700856444722,5000,30,2
2024-05-02,Transport,1133.383703996043,5000,30,2
2024-05-02,Eating_Out,1046.4080033263947,5000,30,2
2024-05-02,Entertainment,887.1307377249459,5000,30,2
2024-05-02,Utilities,909.6111625057109,5000,30,2
2024-05-02,Healthcare,880.4922969931915,5000,30,2
2024-05-02,Education,988.7436753118237,5000,30,2
2024-05-02,Miscellaneous,901.3906623080757,5000,30,2
2024-05-03,Groceries,1310.6913341612408,5000,30,2
2024-05-03,Transport,1171.6706928756998,5000,30,2
2024-05-03,Eating_Out,1041.9610766150636,5000,30,2
2024-05-03,Entertainment,1009.0057285034601,5000,30,2
2024-05-03,Utilities,1043.949689834789,5000,30,2
2024-05-03,Healthcare,833.1903508434965,5000,30,2
2024-05-03,Education,924.1209530166464,5000,30,2
2024-05-03,Miscellaneous,1195.9531339064865,5000,30,2
2024-05-04,Groceries,973.3125448371195,5000,30,2
2024-05-04,Transport,877.6587560487253,5000,30,2
2024-05-04,Eating_Out,993.116660724512,5000,30,2
2024-05-04,Entertainment,1207.5937293619345,5000,30,2
2024-05-04,Utilities,778.2669484205959,5000,30,2
2024-05-04,Healthcare,397.3580944553079,5000,30,2
2024-05-04,Education,676.0807274558254,5000,30,2
2024-05-04,Miscellaneous,1057.7053278186709,5000,30,2
2024-05-05,Groceries,869.4116857507959,5000,30,2
2024-05-05,Transport,1347.185442267265,5000,30,2
2024-05-05,Eating_Out,1016.9855235891147,5000,30,2
